Magnitude,Location,Latitude,Longitude
2.2,"157 km SSE of Sand Point, Alaska",54.0058,-159.6786
4.6,"39 km SW of Rabaul, Papua New Guinea",-4.4699,151.9283
3.7,"64 km SE of Unalaska, Alaska",53.5336,-165.7522
1.09,"7 km WNW of Cobb, CA",38.8344993591309,-122.805999755859
1.3,"61 km S of Glacier View, Alaska",61.2573,-147.7697
1.19,"0 km SE of Union City, Oklahoma",35.38583333,-97.93583333
2.11,"21 km SW of Laupāhoehoe, Hawaii",19.8376666666667,-155.372
0.67,"29 km E of Castle Rock, Washington",46.247,-122.52116666666667
3.2,"69 km NNW of Arctic Village, Alaska",68.6959,-146.2385
1.4,"58 km W of Nanwalek, Alaska",59.3842,-152.948
0.67,"11 km SSE of Parkdale, Oregon",45.419,-121.55116666666666
2.5,"3 km SE of Susitna North, Alaska",62.1421,-149.8088
1.9,"2 km SSW of Pāhala, Hawaii",19.1844997406006,-155.490493774414
0.34,"9 km NW of Cobb, CA",38.87,-122.81
1.64,"6 km SE of Big Pine, CA",37.1243324279785,-118.236999511719
1.1,"42 km WNW of Lake Louise, Alaska",62.3982,-147.3333
1.16,"11 km E of Cloverdale, CA",38.8349990844727,-122.891998291016
1.6,"56 km WNW of Happy Valley, Alaska",60.0893,-152.707
0.65,"16 km ESE of Anza, CA",33.506,-116.5063333
1.6,"31 km WNW of Petersville, Alaska",62.6417,-151.2877
0.06,"16 km E of Ridgecrest, CA",35.6141667,-117.502
0.37,"13 km ESE of Mammoth Lakes, CA",37.63,-118.83
0.89,"2 km  of The Geysers, CA",38.7948341369629,-122.762168884277
0.5,"18 km NNW of Benton City, Washington",46.41683333333334,-119.569
0.19,"40 km NE of Adak, Alaska",52.0868333333333,-176.151666666667
1.74,"7 km SSE of Volcano, Hawaii",19.3731670379639,-155.218002319336
1.7,"14 km NW of Fowlerton, Texas",28.571,-98.9
1.34,"2 km ESE of The Geysers, CA",38.7718315124512,-122.737335205078
1.05,"5 km NNW of Redwood Valley, CA",39.3,-123.24
0.38,"7 km WNW of Cobb, CA",38.8395004272461,-122.799331665039
2.43,"8 km S of Indios, Puerto Rico",17.9146666666667,-66.8131666666667
2.41,"10 km S of Volcano, Hawaii",19.3481666666667,-155.214833333333
2.9,"5 km NNW of Central, Alaska",65.6226,-144.8492
1.11,"3 km NW of The Geysers, CA",38.792667388916,-122.778663635254
0.25,"260 km W of Adak, Alaska",51.9,179.584333333333
1.28,"2 km N of Rancho Cucamonga, CA",34.142,-117.5796667
1.85,"37 km S of False Pass, Alaska",54.5193333333333,-163.498666666667
0.62,"8 km NW of Prague, Oklahoma",35.552,-96.741
1.08,"16 km NW of Emery, Utah",39.009,-111.399166666667
1.2,"26 km NE of Fox, Alaska",65.1381,-147.2672
2.5,"56 km S of Whites City, New Mexico",31.668,-104.341
1.2,"52 km SSE of Denali National Park, Alaska",63.0991,-151.344
1.5,"19 km SW of Falls City, Texas",28.882,-98.186
1.05,"13 km NNE of Morgan Hill, CA",37.25,-121.63
0.66,"7 km WNW of Cobb, CA",38.8375015258789,-122.801002502441
1.17,"17 km E of Ridgecrest, CA",35.6016667,-117.4931667
1.7,"34 km NW of Toyah, Texas",31.565,-104.016
0.52,"12 km ESE of Anza, CA",33.4976667,-116.5656667
0.92,"13 km NE of Milford, Utah",38.4793333333333,-112.897166666667
1.5,"23 km W of Manley Hot Springs, Alaska",64.985,-151.1285
1.12,"8 km SSW of Big Bear Lake, CA",34.1701667,-116.931
1.6,"50 km NNE of Aleneva, Alaska",58.4929,-152.6454
0.8,"36 km N of Sutcliffe, Nevada",40.283,-119.6072
1.08,"3 km ESE of The Geysers, CA",38.7693328857422,-122.725997924805
0.34,"14 km SSE of Anza, CA",33.4493333,-116.5903333
1.47,"7 km NW of The Geysers, CA",38.8116683959961,-122.817832946777
1.44,"1 km NNE of Rancho Cucamonga, CA",34.1355,-117.574
-0.33,"84 km NNW of Karluk, Alaska",58.238,-155.1385
2.7,"143 km SSE of Sand Point, Alaska",54.1227,-159.7419
2.44,"4 km W of McArthur, CA",41.04,-121.44
1.73,"19 km S of Trona, CA",35.5958333,-117.403
1.34,"1 km SE of New Hope, Oregon",42.3505,-123.35283333333334
2.17,"17 km W of Searles Valley, CA",35.7678333,-117.5883333
1.85000002,"3 km SSW of Pāhala, Hawaii",19.1733341217041,-155.486328125
-0.3,"49 km ESE of Beatty, Nevada",36.6765,-116.2836
4.3,"54 km ESE of Sarangani, Philippines",5.1515,125.8898
1.03,"10 km SE of Katie, Oklahoma",34.51283333,-97.26883333
0.83,"14 km NE of Milford, Utah",38.4948333333333,-112.9005
1.33,"10 km E of Toms Place, CA",37.58,-118.57
0.9,"14 km NE of Milford, Utah",38.4943333333333,-112.897166666667
0.01,"15 km NE of Milford, Utah",38.5035,-112.896166666667
1.39,"4 km ENE of Rancho San Diego, CA",32.7636667,-116.8953333
-0.27,"14 km NE of Milford, Utah",38.4993333333333,-112.903166666667
1.1,"22 km WNW of Ninilchik, Alaska",60.1539,-152.0085
0.96,"7 km SSE of Littlerock, CA",34.4618333,-117.9678333
0.88,"8 km NNW of The Geysers, CA",38.8279991149902,-122.813835144043
0.9,"68 km NNW of Karluk, Alaska",58.1388,-154.9017
1.1,"9 km ESE of Katie, Oklahoma",34.54916667,-97.25066667
1.03,"13 km SE of Tehachapi, CA",35.0578333,-118.3365
0.7,"7 km S of Idyllwild, CA",33.6755,-116.7151667
1.16,"7 km S of Foster, Oklahoma",34.5485,-97.48483333
1.25,"8 km S of Idyllwild, CA",33.6646667,-116.721
1.2,"28 km W of Minto, Alaska",65.1269,-149.9624
0.8,"4 km SSW of Patton Village, California",40.1026,-120.1652
1.58,"11 km NE of Talmage, CA",39.21,-123.09
0.8,"27 km NNW of Willow, Alaska",61.9647,-150.296
1.6,"9 km S of Carter Springs, Nevada",38.7751,-119.6512
5.1,"2 km W of Campana, Italy",39.411,16.7948
0.9,"10 km N of Susitna North, Alaska",62.2562,-149.8764
1.7,"11 km NE of Talmage, CA",39.21,-123.09
1.5,"45 km SW of Alcan Border, Alaska",62.4478,-141.8657
0.9,"14 km NE of Milford, Utah",38.4883333333333,-112.897666666667
0.35,"14 km NE of Milford, Utah",38.4903333333333,-112.898166666667
1.8,"150 km SSE of Sand Point, Alaska",54.1186,-159.475
4.6,"4 km NW of Yalina, Mexico",17.2717,-96.2864
4.5,"50 km W of Yomitan, Japan",26.4762,127.2416
1.62,"4 km E of Butte, Montana",46.0018333333333,-112.4725
0.9,"4 km WSW of Big Lake, Washington",48.3805,-122.29566666666666
1.09,"6 km WNW of Cobb, CA",38.8326683044434,-122.793167114258
1.1500000000000001,"4 km ESE of Sherwood, Oregon",45.344,-122.79133333333333
0.6,"15 km SW of Indian Springs, Nevada",36.4508,-115.7714
1.31,"7 km SSW of Mojave, CA",34.992,-118.1928333
1.62,"14 km WSW of Toms Place, CA",37.49,-118.81
0.88,"13 km NE of Milford, Utah",38.4826666666667,-112.8985
0.78,"12 km WSW of Searles Valley, CA",35.7101667,-117.511
0.68,"23 km SW of Ocotillo Wells, CA",32.9795,-116.278
1.9,"28 km NE of Mentone, Texas",31.913,-103.425
0.09,"37 km NNE of Amboy, Washington",46.20016666666667,-122.19166666666666
0.38,"6 km NW of The Geysers, CA",38.81,-122.82
1.09,"10 km SSE of Willits, CA",39.33,-123.31
1.9,"17 km NE of Hermleigh, Texas",32.764,-100.649
0.79,"14 km E of Seven Trees, CA",37.31,-121.68
0.07,"14 km NE of Milford, Utah",38.4971666666667,-112.901833333333
1.8,"142 km SSE of Sand Point, Alaska",54.1119,-159.8539
1,"25 km N of Atka, Alaska",52.4245,-174.153666666667
2.8,"45 km S of False Pass, Alaska",54.4503,-163.45
2.1,"28 km NNE of Paxson, Alaska",63.3325,-145.4586
4.2,"57 km WNW of Coquimbo, Chile",-29.7092,-71.8653
2.5,"20 km N of Skwentna, Alaska",62.1707,-151.3478
1.8,"26 km W of Volcano, Hawaii",19.4538326263428,-155.482498168945
1.95000005,"10 km SE of Volcano, Hawaii",19.3721675872803,-155.168670654297
2.16,"21 km ESE of Pāhala, Hawaii",19.0983333587646,-155.311340332031
0.78,"13 km NE of Milford, Utah",38.4871666666667,-112.8995
2.1,"46 km NE of Chase, Alaska",62.7756,-149.5358
1.19,"8 km ESE of Katie, Oklahoma",34.54533333,-97.26583333
1.3,"27 km NE of Beluga, Alaska",61.2908,-150.6671
0.08,"14 km SSE of Mammoth Lakes, CA",37.54,-118.87
2.25,"25 km WNW of Petrolia, CA",40.37,-124.57
1.58,"8 km NNW of Bella Vista, CA",40.71,-122.27
0.29,"6 km NW of The Geysers, CA",38.81,-122.82
1.7,"77 km W of Skwentna, Alaska",61.9473,-152.8714
2,"141 km SSE of Sand Point, Alaska",54.1171,-159.9021
0.77,"14 km NE of Milford, Utah",38.4883333333333,-112.900166666667
1.1,"62 km S of Cantwell, Alaska",62.8303,-148.8514
0.33,"14 km NE of Milford, Utah",38.491,-112.899166666667
0.48,"14 km NE of Milford, Utah",38.4898333333333,-112.893
0.76,"14 km NE of Milford, Utah",38.4846666666667,-112.894166666667
0.9,"25 km WNW of Susitna, Alaska",61.6352,-150.9503
0.83,"9 km NW of The Geysers, CA",38.8194999694824,-122.841499328613
0.99,"2 km ESE of Sumner, Washington",47.193,-122.21233333333333
1.33,"8 km E of Lebec, CA",34.8478333,-118.7828333
0.83,"14 km NE of Milford, Utah",38.49,-112.898666666667
1.8,"7 km NNW of Meadow Lakes, Alaska",61.6845,-149.6652
0.63,"13 km NE of Milford, Utah",38.4813333333333,-112.900166666667
2.2,"58 km S of Whites City, New Mexico",31.652,-104.467
1.2,"48 km WNW of Ninilchik, Alaska",60.2704,-152.4115
-0.09,"82 km NNW of Karluk, Alaska",58.2143333333333,-155.149333333333
1.7,"17 km NE of Hermleigh, Texas",32.755,-100.64
1.5,"28 km SSE of Mossyrock, Washington",46.288833333333336,-122.36816666666667
1.5,"17 km NE of Hermleigh, Texas",32.758,-100.642
1.19,"62 km ENE of Pedro Bay, Alaska",60.0358333333333,-153.108333333333
1.06,"11 km ENE of Indio, CA",33.7671667,-116.1125
1.6,"6 km SSE of Alamo, Nevada",37.3109,-115.1354
0.36,"8 km W of Dutch Harbor, Alaska",53.8763333333333,-166.6705
4.5,"104 km E of Tomioka, Japan",37.2289,142.1867
1.21,"6 km WSW of Darrington, Washington",48.230666666666664,-121.677
-0.22,"89 km NNW of Karluk, Alaska",58.2808333333333,-155.153333333333
